income,C50_PV,C50_prob1,rf_PV,rf_prob1
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.956
>50K,>50K,0.532826714195455,>50K,0.758
<=50K,>50K,0.595706978359167,>50K,0.598
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,1
>50K,>50K,0.705533577111178,>50K,0.996
>50K,>50K,0.705533577111178,>50K,0.506
<=50K,>50K,0.705533577111178,<=50K,0.298
>50K,>50K,0.705533577111178,>50K,0.994
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.282552450465376,<=50K,0.032
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0.016
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.038
>50K,>50K,0.705533577111178,<=50K,0.382
>50K,<=50K,0.390631397342524,<=50K,0.072
<=50K,<=50K,0.0515902504944718,<=50K,0.378
<=50K,<=50K,0.0515902504944718,<=50K,0.068
>50K,>50K,0.595706978359167,>50K,0.588
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.03
<=50K,<=50K,0.0515902504944718,<=50K,0.112
<=50K,<=50K,0.0515902504944718,<=50K,0.022
<=50K,<=50K,0.0515902504944718,<=50K,0.072
<=50K,<=50K,0.282552450465376,<=50K,0.006
>50K,<=50K,0.390631397342524,<=50K,0.418
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.223917476691331,<=50K,0.01
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.984
<=50K,<=50K,0.109654230217064,<=50K,0.006
<=50K,>50K,0.595706978359167,<=50K,0.128
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.046
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.01
<=50K,<=50K,0.109654230217064,<=50K,0.03
<=50K,<=50K,0.0515902504944718,<=50K,0.01
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.008
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,>50K,0.856
<=50K,<=50K,0.0515902504944718,<=50K,0.01
<=50K,<=50K,0.390631397342524,<=50K,0.038
<=50K,>50K,0.532826714195455,>50K,0.826
<=50K,>50K,0.532826714195455,<=50K,0.244
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.988
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.894
<=50K,<=50K,0.0515902504944718,<=50K,0.018
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.004
>50K,>50K,0.705533577111178,>50K,0.91
<=50K,<=50K,0.390631397342524,<=50K,0.012
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.183296057386182,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.390631397342524,<=50K,0.168
>50K,>50K,0.532826714195455,>50K,0.872
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.018
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.008
>50K,<=50K,0.390631397342524,>50K,0.774
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.046
>50K,>50K,0.98591203818769,>50K,0.994
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.014
<=50K,<=50K,0.109654230217064,<=50K,0.05
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0.012
>50K,>50K,0.705533577111178,>50K,0.612
>50K,<=50K,0.0515902504944718,<=50K,0.148
>50K,<=50K,0.0515902504944718,<=50K,0.394
<=50K,<=50K,0.109654230217064,<=50K,0.07
>50K,>50K,0.98591203818769,>50K,1
>50K,>50K,0.705533577111178,>50K,0.89
>50K,>50K,0.98591203818769,>50K,1
<=50K,>50K,0.705533577111178,>50K,0.806
<=50K,<=50K,0.223917476691331,<=50K,0
>50K,<=50K,0.109654230217064,>50K,0.568
<=50K,<=50K,0.0515902504944718,<=50K,0.01
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.282552450465376,<=50K,0.172
<=50K,<=50K,0.0515902504944718,<=50K,0.16
<=50K,<=50K,0.223917476691331,<=50K,0.164
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.994
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.024
<=50K,<=50K,0.0515902504944718,<=50K,0.088
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.034
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.082
<=50K,<=50K,0.0515902504944718,<=50K,0.004
>50K,<=50K,0.223917476691331,>50K,0.614
>50K,>50K,0.595706978359167,>50K,0.768
>50K,<=50K,0.282552450465376,<=50K,0.008
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.348
>50K,>50K,0.705533577111178,>50K,0.982
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,0.988
>50K,>50K,0.705533577111178,>50K,0.99
>50K,<=50K,0.0515902504944718,>50K,0.758
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0.014
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.984
<=50K,<=50K,0.0515902504944718,<=50K,0.074
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.276
>50K,<=50K,0.223917476691331,<=50K,0.274
<=50K,>50K,0.532826714195455,<=50K,0.372
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.018
<=50K,>50K,0.595706978359167,>50K,0.766
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.036
<=50K,<=50K,0.390631397342524,<=50K,0.198
<=50K,<=50K,0.223917476691331,<=50K,0.208
<=50K,<=50K,0.0515902504944718,<=50K,0.016
<=50K,<=50K,0.390631397342524,<=50K,0.348
<=50K,<=50K,0.390631397342524,<=50K,0.028
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.109654230217064,<=50K,0.012
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.014
>50K,>50K,0.705533577111178,>50K,0.994
<=50K,<=50K,0.0515902504944718,<=50K,0.012
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,0.996
<=50K,<=50K,0.390631397342524,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.014
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.998
<=50K,<=50K,0.0515902504944718,<=50K,0.01
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.142
<=50K,<=50K,0.0515902504944718,<=50K,0.008
<=50K,<=50K,0.0515902504944718,<=50K,0.002
>50K,>50K,0.705533577111178,>50K,0.794
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.982
<=50K,>50K,0.705533577111178,>50K,0.788
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.128
>50K,<=50K,0.282552450465376,<=50K,0.064
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.97
>50K,<=50K,0.419935791952983,>50K,0.93
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.116
>50K,>50K,0.705533577111178,>50K,0.998
<=50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.282552450465376,<=50K,0.116
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,0.994
<=50K,<=50K,0.41931841562468,<=50K,0.116
>50K,>50K,0.98591203818769,>50K,0.992
>50K,<=50K,0.0515902504944718,<=50K,0.202
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.052
<=50K,<=50K,0.223917476691331,<=50K,0.004
<=50K,<=50K,0.223917476691331,<=50K,0.002
>50K,>50K,0.98591203818769,>50K,1
<=50K,<=50K,0.223917476691331,<=50K,0.052
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0
<=50K,>50K,0.705533577111178,>50K,0.598
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.0515902504944718,<=50K,0.294
<=50K,<=50K,0.109654230217064,<=50K,0.02
>50K,>50K,0.705533577111178,>50K,0.996
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.705533577111178,>50K,0.814
<=50K,<=50K,0.0515902504944718,<=50K,0.022
>50K,<=50K,0.223917476691331,<=50K,0.392
>50K,<=50K,0.223917476691331,<=50K,0.024
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.104
<=50K,<=50K,0.0515902504944718,<=50K,0.002
>50K,>50K,0.705533577111178,>50K,0.974
<=50K,<=50K,0.0515902504944718,<=50K,0.17
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.016
<=50K,<=50K,0.0515902504944718,<=50K,0.006
>50K,>50K,0.705533577111178,>50K,0.996
>50K,<=50K,0.282552450465376,<=50K,0.404
<=50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,0.98
<=50K,<=50K,0.0515902504944718,<=50K,0.008
<=50K,>50K,0.532826714195455,<=50K,0.238
<=50K,<=50K,0.0515902504944718,<=50K,0.1
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.066
<=50K,>50K,0.532826714195455,<=50K,0.408
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.886
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.223917476691331,>50K,0.776
>50K,>50K,0.705533577111178,>50K,0.836
<=50K,<=50K,0.0515902504944718,<=50K,0.012
<=50K,<=50K,0.223917476691331,<=50K,0.07
<=50K,<=50K,0.0515902504944718,<=50K,0.028
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.032
<=50K,<=50K,0.0515902504944718,<=50K,0.064
>50K,>50K,0.705533577111178,>50K,0.868
<=50K,<=50K,0.0515902504944718,<=50K,0.136
<=50K,<=50K,0.419935791952983,<=50K,0.11
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.938
<=50K,<=50K,0.109654230217064,<=50K,0.03
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.182
<=50K,<=50K,0.223917476691331,<=50K,0.116
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.014
>50K,<=50K,0.0515902504944718,<=50K,0.348
<=50K,<=50K,0.183296057386182,<=50K,0.104
<=50K,<=50K,0.0515902504944718,<=50K,0.024
<=50K,<=50K,0.223917476691331,<=50K,0.018
>50K,<=50K,0.223917476691331,<=50K,0.058
<=50K,<=50K,0.390631397342524,<=50K,0.084
<=50K,<=50K,0.109654230217064,<=50K,0.192
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.004
<=50K,<=50K,0.390631397342524,<=50K,0.378
<=50K,>50K,0.705533577111178,<=50K,0.154
>50K,>50K,0.705533577111178,>50K,0.996
<=50K,<=50K,0.0515902504944718,<=50K,0.012
<=50K,<=50K,0.183296057386182,<=50K,0.204
<=50K,<=50K,0.0515902504944718,<=50K,0.108
>50K,<=50K,0.282552450465376,<=50K,0.232
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.01
>50K,>50K,0.98591203818769,>50K,0.99
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.595706978359167,>50K,0.722
<=50K,<=50K,0.0515902504944718,<=50K,0.062
<=50K,<=50K,0.0515902504944718,<=50K,0.09
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.183296057386182,<=50K,0.162
<=50K,<=50K,0.0515902504944718,<=50K,0.014
>50K,>50K,0.705533577111178,>50K,0.732
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0.032
<=50K,<=50K,0.223917476691331,<=50K,0
<=50K,>50K,0.705533577111178,<=50K,0.272
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.09
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.01
>50K,<=50K,0.419935791952983,>50K,0.54
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.016
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.138
>50K,<=50K,0.109654230217064,<=50K,0.308
<=50K,<=50K,0.390631397342524,<=50K,0.028
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.390631397342524,>50K,0.724
>50K,>50K,0.98591203818769,>50K,1
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.0515902504944718,>50K,0.86
>50K,>50K,0.532826714195455,>50K,0.722
<=50K,>50K,0.705533577111178,>50K,0.834
<=50K,<=50K,0.223917476691331,<=50K,0.292
<=50K,>50K,0.595706978359167,<=50K,0.332
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.024
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.01
>50K,<=50K,0.223917476691331,>50K,0.804
<=50K,<=50K,0.0515902504944718,<=50K,0.176
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.282552450465376,<=50K,0.128
>50K,>50K,0.98591203818769,>50K,0.952
>50K,<=50K,0.109654230217064,>50K,0.52
<=50K,<=50K,0.390631397342524,<=50K,0.024
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.012
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.705533577111178,<=50K,0.144
<=50K,<=50K,0.390631397342524,<=50K,0.01
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.109654230217064,<=50K,0.002
>50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.098
<=50K,<=50K,0.0515902504944718,<=50K,0.024
<=50K,<=50K,0.282552450465376,<=50K,0.22
<=50K,<=50K,0.0515902504944718,<=50K,0.006
>50K,<=50K,0.419935791952983,<=50K,0.298
<=50K,<=50K,0.0515902504944718,<=50K,0.022
<=50K,<=50K,0.109654230217064,<=50K,0
>50K,<=50K,0.0515902504944718,>50K,0.684
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.008
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.064
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.056
>50K,>50K,0.532826714195455,<=50K,0.16
>50K,<=50K,0.223917476691331,>50K,0.966
>50K,>50K,0.705533577111178,>50K,0.974
>50K,<=50K,0.223917476691331,<=50K,0
>50K,>50K,0.595706978359167,>50K,0.89
<=50K,<=50K,0.223917476691331,<=50K,0.05
<=50K,<=50K,0.0515902504944718,<=50K,0.064
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.282552450465376,<=50K,0.376
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.122
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.116
>50K,<=50K,0.41931841562468,>50K,0.81
<=50K,<=50K,0.0515902504944718,<=50K,0.14
<=50K,<=50K,0.390631397342524,<=50K,0.02
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.109654230217064,<=50K,0.208
<=50K,<=50K,0.0515902504944718,<=50K,0.018
>50K,<=50K,0.419935791952983,>50K,0.672
<=50K,<=50K,0.223917476691331,<=50K,0.106
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.390631397342524,<=50K,0.096
<=50K,<=50K,0.0515902504944718,<=50K,0.05
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.9
<=50K,<=50K,0.0515902504944718,<=50K,0.01
>50K,>50K,0.705533577111178,>50K,0.864
>50K,>50K,0.98591203818769,>50K,0.992
<=50K,<=50K,0.390631397342524,<=50K,0.028
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.114
<=50K,<=50K,0.0515902504944718,<=50K,0.132
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,1
<=50K,<=50K,0.109654230217064,<=50K,0.046
<=50K,<=50K,0.390631397342524,<=50K,0.116
<=50K,<=50K,0.183296057386182,<=50K,0.318
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.183296057386182,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.03
<=50K,<=50K,0.0515902504944718,<=50K,0.128
<=50K,<=50K,0.223917476691331,<=50K,0.116
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,0.998
>50K,>50K,0.705533577111178,<=50K,0.382
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.074
>50K,>50K,0.705533577111178,>50K,0.906
<=50K,<=50K,0.390631397342524,<=50K,0.054
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.390631397342524,<=50K,0.004
>50K,<=50K,0.390631397342524,<=50K,0.384
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.223917476691331,<=50K,0.122
<=50K,<=50K,0.419935791952983,<=50K,0.272
<=50K,>50K,0.532826714195455,<=50K,0.16
>50K,<=50K,0.0515902504944718,>50K,0.56
<=50K,<=50K,0.223917476691331,<=50K,0.198
<=50K,<=50K,0.0515902504944718,<=50K,0.014
>50K,>50K,0.98591203818769,>50K,1
>50K,>50K,0.98591203818769,>50K,1
>50K,>50K,0.98591203818769,>50K,1
<=50K,>50K,0.705533577111178,>50K,0.592
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.390631397342524,<=50K,0.372
>50K,>50K,0.532826714195455,>50K,0.706
<=50K,<=50K,0.390631397342524,<=50K,0.002
<=50K,>50K,0.532826714195455,<=50K,0.16
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.223917476691331,<=50K,0.414
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.0515902504944718,>50K,0.51
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.223917476691331,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.0515902504944718,>50K,0.53
>50K,>50K,0.595706978359167,>50K,0.662
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0.018
<=50K,<=50K,0.282552450465376,<=50K,0.09
>50K,>50K,0.705533577111178,>50K,0.986
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.014
>50K,<=50K,0.390631397342524,<=50K,0.126
>50K,>50K,0.98591203818769,>50K,0.998
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.496
<=50K,<=50K,0.109654230217064,<=50K,0.006
>50K,>50K,0.705533577111178,>50K,0.912
<=50K,<=50K,0.419935791952983,<=50K,0.112
<=50K,<=50K,0.0515902504944718,<=50K,0.374
>50K,>50K,0.98591203818769,>50K,0.998
<=50K,>50K,0.595706978359167,<=50K,0.39
<=50K,<=50K,0.0515902504944718,<=50K,0.022
<=50K,<=50K,0.223917476691331,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.014
>50K,<=50K,0.390631397342524,>50K,0.526
>50K,<=50K,0.109654230217064,<=50K,0.11
>50K,>50K,0.98591203818769,>50K,0.996
<=50K,<=50K,0.390631397342524,<=50K,0.236
<=50K,<=50K,0.223917476691331,<=50K,0
>50K,>50K,0.98591203818769,>50K,0.994
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.03
>50K,<=50K,0.0515902504944718,<=50K,0.384
>50K,<=50K,0.0515902504944718,<=50K,0.346
<=50K,<=50K,0.0515902504944718,<=50K,0.05
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,0.958
<=50K,<=50K,0.0515902504944718,<=50K,0.096
<=50K,>50K,0.705533577111178,<=50K,0.244
>50K,<=50K,0.0515902504944718,>50K,0.93
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.072
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.032
>50K,<=50K,0.223917476691331,<=50K,0.23
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,0.992
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.109654230217064,<=50K,0.008
<=50K,<=50K,0.223917476691331,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0.19
